,Date,Offset,Sleep
1948,2017-12-17 05:28:00,-32,1
1949,2017-12-17 05:29:00,-31,1
1950,2017-12-17 05:30:00,-30,1
1951,2017-12-17 05:31:00,-29,1
1952,2017-12-17 05:32:00,-28,1
1953,2017-12-17 05:33:00,-27,1
1954,2017-12-17 05:34:00,-26,1
1955,2017-12-17 05:35:00,-25,1
1956,2017-12-17 05:36:00,-24,1
1957,2017-12-17 05:37:00,-23,1
1958,2017-12-17 05:38:00,-22,1
1959,2017-12-17 05:39:00,-21,1
1960,2017-12-17 05:40:00,-20,1
1961,2017-12-17 05:41:00,-19,1
1962,2017-12-17 05:42:00,-18,1
1963,2017-12-17 05:43:00,-17,1
1964,2017-12-17 05:44:00,-16,1
1965,2017-12-17 05:45:00,-15,1
1966,2017-12-17 05:46:00,-14,1
1967,2017-12-17 05:47:00,-13,1
1968,2017-12-17 05:48:00,-12,1
1969,2017-12-17 05:49:00,-11,1
1970,2017-12-17 05:50:00,-10,1
1971,2017-12-17 05:51:00,-9,1
1972,2017-12-17 05:52:00,-8,1
1973,2017-12-17 05:53:00,-7,1
1974,2017-12-17 05:54:00,-6,1
1975,2017-12-17 05:55:00,-5,1
1976,2017-12-17 05:56:00,-4,1
1977,2017-12-17 05:57:00,-3,1
1978,2017-12-17 05:58:00,-2,1
1979,2017-12-17 05:59:00,-1,1
1980,2017-12-17 06:00:00,0,1
1981,2017-12-17 06:01:00,1,1
1982,2017-12-17 06:02:00,2,1
1983,2017-12-17 06:03:00,3,1
1984,2017-12-17 06:04:00,4,1
1985,2017-12-17 06:05:00,5,1
1986,2017-12-17 06:06:00,6,1
1987,2017-12-17 06:07:00,7,1
1988,2017-12-17 06:08:00,8,1
1989,2017-12-17 06:09:00,9,1
1990,2017-12-17 06:10:00,10,1
1991,2017-12-17 06:11:00,11,1
1992,2017-12-17 06:12:00,12,1
1993,2017-12-17 06:13:00,13,1
1994,2017-12-17 06:14:00,14,1
1995,2017-12-17 06:15:00,15,1
1996,2017-12-17 06:16:00,16,1
1997,2017-12-17 06:17:00,17,1
1998,2017-12-17 06:18:00,18,1
1999,2017-12-17 06:19:00,19,1
2000,2017-12-17 06:20:00,20,1
2001,2017-12-17 06:21:00,21,1
2002,2017-12-17 06:22:00,22,1
2003,2017-12-17 06:23:00,23,1
2004,2017-12-17 06:24:00,24,1
2005,2017-12-17 06:25:00,25,1
2006,2017-12-17 06:26:00,26,1
2007,2017-12-17 06:27:00,27,1
2008,2017-12-17 06:28:00,28,1
2009,2017-12-17 06:29:00,29,1
2010,2017-12-17 06:30:00,30,1
2011,2017-12-17 06:31:00,31,1
2012,2017-12-17 06:32:00,32,1
2013,2017-12-17 06:33:00,33,1
2014,2017-12-17 06:34:00,34,1
2015,2017-12-17 06:35:00,35,1
2016,2017-12-17 06:36:00,36,1
2017,2017-12-17 06:37:00,37,1
2018,2017-12-17 06:38:00,38,1
2019,2017-12-17 06:39:00,39,1
2020,2017-12-17 06:40:00,40,1
2021,2017-12-17 06:41:00,41,1
2022,2017-12-17 06:42:00,42,1
2023,2017-12-17 06:43:00,43,1
2024,2017-12-17 06:44:00,44,1
2025,2017-12-17 06:45:00,45,1
2026,2017-12-17 06:46:00,46,1
2027,2017-12-17 06:47:00,47,1
2028,2017-12-17 06:48:00,48,1
2029,2017-12-17 06:49:00,49,1
2030,2017-12-17 06:50:00,50,1
2031,2017-12-17 06:51:00,51,1
2032,2017-12-17 06:52:00,52,1
2033,2017-12-17 06:53:00,53,1
2034,2017-12-17 06:54:00,54,1
2035,2017-12-17 06:55:00,55,1
2036,2017-12-17 06:56:00,56,1
2037,2017-12-17 06:57:00,57,0
2038,2017-12-17 06:58:00,58,0
2039,2017-12-17 06:59:00,59,0
2040,2017-12-18 05:00:00,-60,1
2041,2017-12-18 05:01:00,-59,1
2042,2017-12-18 05:02:00,-58,1
2043,2017-12-18 05:03:00,-57,1
2044,2017-12-18 05:04:00,-56,1
2045,2017-12-18 05:05:00,-55,1
2046,2017-12-18 05:06:00,-54,1
2047,2017-12-18 05:07:00,-53,1
2048,2017-12-18 05:08:00,-52,1
2049,2017-12-18 05:09:00,-51,1
2050,2017-12-18 05:10:00,-50,1
2051,2017-12-18 05:11:00,-49,1
2052,2017-12-18 05:12:00,-48,1
2053,2017-12-18 05:13:00,-47,1
2054,2017-12-18 05:14:00,-46,1
2055,2017-12-18 05:15:00,-45,1
2056,2017-12-18 05:16:00,-44,1
2057,2017-12-18 05:17:00,-43,1
2058,2017-12-18 05:18:00,-42,1
2059,2017-12-18 05:19:00,-41,1
2060,2017-12-18 05:20:00,-40,1
2061,2017-12-18 05:21:00,-39,1
2062,2017-12-18 05:22:00,-38,1
2063,2017-12-18 05:23:00,-37,1
2064,2017-12-18 05:24:00,-36,1
2065,2017-12-18 05:25:00,-35,1
2066,2017-12-18 05:26:00,-34,1
2067,2017-12-18 05:27:00,-33,1
2068,2017-12-18 05:28:00,-32,1
2069,2017-12-18 05:29:00,-31,1
2070,2017-12-18 05:30:00,-30,1
2071,2017-12-18 05:31:00,-29,1
2072,2017-12-18 05:32:00,-28,1
2073,2017-12-18 05:33:00,-27,1
2074,2017-12-18 05:34:00,-26,1
2075,2017-12-18 05:35:00,-25,1
2076,2017-12-18 05:36:00,-24,1
2077,2017-12-18 05:37:00,-23,1
2078,2017-12-18 05:38:00,-22,1
2079,2017-12-18 05:39:00,-21,1
2080,2017-12-18 05:40:00,-20,1
2081,2017-12-18 05:41:00,-19,1
2082,2017-12-18 05:42:00,-18,1
2083,2017-12-18 05:43:00,-17,1
2084,2017-12-18 05:44:00,-16,1
2085,2017-12-18 05:45:00,-15,1
2086,2017-12-18 05:46:00,-14,1
2087,2017-12-18 05:47:00,-13,1
2088,2017-12-18 05:48:00,-12,1
2089,2017-12-18 05:49:00,-11,1
2090,2017-12-18 05:50:00,-10,1
2091,2017-12-18 05:51:00,-9,1
2092,2017-12-18 05:52:00,-8,1
2093,2017-12-18 05:53:00,-7,1
2094,2017-12-18 05:54:00,-6,1
2095,2017-12-18 05:55:00,-5,1
2096,2017-12-18 05:56:00,-4,1
2097,2017-12-18 05:57:00,-3,0
2098,2017-12-18 05:58:00,-2,0
2099,2017-12-18 05:59:00,-1,0
2100,2017-12-18 06:00:00,0,0
2101,2017-12-18 06:01:00,1,0
2102,2017-12-18 06:02:00,2,0
2103,2017-12-18 06:03:00,3,0
2104,2017-12-18 06:04:00,4,0
2105,2017-12-18 06:05:00,5,0
2106,2017-12-18 06:06:00,6,0
2107,2017-12-18 06:07:00,7,0
2108,2017-12-18 06:08:00,8,0
2109,2017-12-18 06:09:00,9,0
2110,2017-12-18 06:10:00,10,0
2111,2017-12-18 06:11:00,11,0
2112,2017-12-18 06:12:00,12,0
2113,2017-12-18 06:13:00,13,0
2114,2017-12-18 06:14:00,14,0
2115,2017-12-18 06:15:00,15,0
2116,2017-12-18 06:16:00,16,0
2117,2017-12-18 06:17:00,17,0
2118,2017-12-18 06:18:00,18,0
2119,2017-12-18 06:19:00,19,0
2120,2017-12-18 06:20:00,20,0
2121,2017-12-18 06:21:00,21,0
2122,2017-12-18 06:22:00,22,0
2123,2017-12-18 06:23:00,23,0
2124,2017-12-18 06:24:00,24,0
2125,2017-12-18 06:25:00,25,0
2126,2017-12-18 06:26:00,26,0
2127,2017-12-18 06:27:00,27,0
2128,2017-12-18 06:28:00,28,0
2129,2017-12-18 06:29:00,29,0
2130,2017-12-18 06:30:00,30,0
2131,2017-12-18 06:31:00,31,0
2132,2017-12-18 06:32:00,32,0
2133,2017-12-18 06:33:00,33,0
2134,2017-12-18 06:34:00,34,0
2135,2017-12-18 06:35:00,35,0
2136,2017-12-18 06:36:00,36,0
2137,2017-12-18 06:37:00,37,0
2138,2017-12-18 06:38:00,38,0
2139,2017-12-18 06:39:00,39,0
2140,2017-12-18 06:40:00,40,0
2141,2017-12-18 06:41:00,41,0
2142,2017-12-18 06:42:00,42,0
2143,2017-12-18 06:43:00,43,0
2144,2017-12-18 06:44:00,44,0
2145,2017-12-18 06:45:00,45,0
2146,2017-12-18 06:46:00,46,0
2147,2017-12-18 06:47:00,47,0
2148,2017-12-18 06:48:00,48,0
2149,2017-12-18 06:49:00,49,0
2150,2017-12-18 06:50:00,50,0
2151,2017-12-18 06:51:00,51,0
2152,2017-12-18 06:52:00,52,0
2153,2017-12-18 06:53:00,53,0
2154,2017-12-18 06:54:00,54,0
2155,2017-12-18 06:55:00,55,0
2156,2017-12-18 06:56:00,56,0
2157,2017-12-18 06:57:00,57,0
2158,2017-12-18 06:58:00,58,0
2159,2017-12-18 06:59:00,59,0
2160,2017-12-19 05:00:00,-60,1
2161,2017-12-19 05:01:00,-59,1
2162,2017-12-19 05:02:00,-58,1
2163,2017-12-19 05:03:00,-57,1
2164,2017-12-19 05:04:00,-56,1
2165,2017-12-19 05:05:00,-55,1
2166,2017-12-19 05:06:00,-54,1
2167,2017-12-19 05:07:00,-53,1
2168,2017-12-19 05:08:00,-52,1
2169,2017-12-19 05:09:00,-51,1
2170,2017-12-19 05:10:00,-50,1
2171,2017-12-19 05:11:00,-49,1
2172,2017-12-19 05:12:00,-48,1
2173,2017-12-19 05:13:00,-47,1
2174,2017-12-19 05:14:00,-46,1
2175,2017-12-19 05:15:00,-45,1
2176,2017-12-19 05:16:00,-44,1
2177,2017-12-19 05:17:00,-43,1
2178,2017-12-19 05:18:00,-42,1
2179,2017-12-19 05:19:00,-41,1
2180,2017-12-19 05:20:00,-40,1
2181,2017-12-19 05:21:00,-39,1
2182,2017-12-19 05:22:00,-38,1
2183,2017-12-19 05:23:00,-37,1
2184,2017-12-19 05:24:00,-36,1
2185,2017-12-19 05:25:00,-35,1
2186,2017-12-19 05:26:00,-34,1
2187,2017-12-19 05:27:00,-33,1
2188,2017-12-19 05:28:00,-32,1
2189,2017-12-19 05:29:00,-31,1
2190,2017-12-19 05:30:00,-30,1
2191,2017-12-19 05:31:00,-29,1
2192,2017-12-19 05:32:00,-28,1
2193,2017-12-19 05:33:00,-27,1
2194,2017-12-19 05:34:00,-26,1
2195,2017-12-19 05:35:00,-25,1
2196,2017-12-19 05:36:00,-24,1
2197,2017-12-19 05:37:00,-23,1
2198,2017-12-19 05:38:00,-22,1
2199,2017-12-19 05:39:00,-21,1
2200,2017-12-19 05:40:00,-20,1
2201,2017-12-19 05:41:00,-19,1
2202,2017-12-19 05:42:00,-18,1
2203,2017-12-19 05:43:00,-17,1
2204,2017-12-19 05:44:00,-16,1
2205,2017-12-19 05:45:00,-15,1
2206,2017-12-19 05:46:00,-14,1
2207,2017-12-19 05:47:00,-13,1
2208,2017-12-19 05:48:00,-12,1
2209,2017-12-19 05:49:00,-11,1
2210,2017-12-19 05:50:00,-10,1
2211,2017-12-19 05:51:00,-9,1
2212,2017-12-19 05:52:00,-8,1
2213,2017-12-19 05:53:00,-7,0
2214,2017-12-19 05:54:00,-6,0
2215,2017-12-19 05:55:00,-5,0
2216,2017-12-19 05:56:00,-4,0
2217,2017-12-19 05:57:00,-3,0
2218,2017-12-19 05:58:00,-2,0
2219,2017-12-19 05:59:00,-1,0
2220,2017-12-19 06:00:00,0,0
2221,2017-12-19 06:01:00,1,0
2222,2017-12-19 06:02:00,2,0
2223,2017-12-19 06:03:00,3,0
2224,2017-12-19 06:04:00,4,0
2225,2017-12-19 06:05:00,5,0
2226,2017-12-19 06:06:00,6,0
2227,2017-12-19 06:07:00,7,0
2228,2017-12-19 06:08:00,8,0
2229,2017-12-19 06:09:00,9,0
2230,2017-12-19 06:10:00,10,0
2231,2017-12-19 06:11:00,11,0
2232,2017-12-19 06:12:00,12,0
2233,2017-12-19 06:13:00,13,0
2234,2017-12-19 06:14:00,14,0
2235,2017-12-19 06:15:00,15,0
2236,2017-12-19 06:16:00,16,0
2237,2017-12-19 06:17:00,17,0
2238,2017-12-19 06:18:00,18,0
2239,2017-12-19 06:19:00,19,0
2240,2017-12-19 06:20:00,20,0
2241,2017-12-19 06:21:00,21,0
2242,2017-12-19 06:22:00,22,0
2243,2017-12-19 06:23:00,23,0
2244,2017-12-19 06:24:00,24,0
2245,2017-12-19 06:25:00,25,0
2246,2017-12-19 06:26:00,26,0
2247,2017-12-19 06:27:00,27,0
2248,2017-12-19 06:28:00,28,0
2249,2017-12-19 06:29:00,29,0
2250,2017-12-19 06:30:00,30,0
2251,2017-12-19 06:31:00,31,0
2252,2017-12-19 06:32:00,32,0
2253,2017-12-19 06:33:00,33,0
2254,2017-12-19 06:34:00,34,0
2255,2017-12-19 06:35:00,35,0
2256,2017-12-19 06:36:00,36,0
2257,2017-12-19 06:37:00,37,0
2258,2017-12-19 06:38:00,38,0
2259,2017-12-19 06:39:00,39,0
2260,2017-12-19 06:40:00,40,0
2261,2017-12-19 06:41:00,41,0
2262,2017-12-19 06:42:00,42,0
2263,2017-12-19 06:43:00,43,0
2264,2017-12-19 06:44:00,44,0
2265,2017-12-19 06:45:00,45,0
2266,2017-12-19 06:46:00,46,0
2267,2017-12-19 06:47:00,47,0
2268,2017-12-19 06:48:00,48,0
2269,2017-12-19 06:49:00,49,0
2270,2017-12-19 06:50:00,50,0
2271,2017-12-19 06:51:00,51,0
2272,2017-12-19 06:52:00,52,0
2273,2017-12-19 06:53:00,53,0
2274,2017-12-19 06:54:00,54,0
2275,2017-12-19 06:55:00,55,0
2276,2017-12-19 06:56:00,56,0
2277,2017-12-19 06:57:00,57,0
2278,2017-12-19 06:58:00,58,0
2279,2017-12-19 06:59:00,59,0
2280,2017-12-20 05:00:00,-60,1
2281,2017-12-20 05:01:00,-59,1
2282,2017-12-20 05:02:00,-58,1
2283,2017-12-20 05:03:00,-57,1
2284,2017-12-20 05:04:00,-56,1
2285,2017-12-20 05:05:00,-55,1
2286,2017-12-20 05:06:00,-54,1
2287,2017-12-20 05:07:00,-53,1
2288,2017-12-20 05:08:00,-52,1
2289,2017-12-20 05:09:00,-51,1
2290,2017-12-20 05:10:00,-50,1
2291,2017-12-20 05:11:00,-49,1
2292,2017-12-20 05:12:00,-48,1
2293,2017-12-20 05:13:00,-47,1
2294,2017-12-20 05:14:00,-46,1
2295,2017-12-20 05:15:00,-45,1
2296,2017-12-20 05:16:00,-44,1
2297,2017-12-20 05:17:00,-43,1
2298,2017-12-20 05:18:00,-42,1
2299,2017-12-20 05:19:00,-41,1
2300,2017-12-20 05:20:00,-40,1
2301,2017-12-20 05:21:00,-39,1
2302,2017-12-20 05:22:00,-38,1
2303,2017-12-20 05:23:00,-37,1
2304,2017-12-20 05:24:00,-36,1
2305,2017-12-20 05:25:00,-35,1
2306,2017-12-20 05:26:00,-34,1
2307,2017-12-20 05:27:00,-33,1
2308,2017-12-20 05:28:00,-32,1
2309,2017-12-20 05:29:00,-31,1
2310,2017-12-20 05:30:00,-30,1
2311,2017-12-20 05:31:00,-29,1
2312,2017-12-20 05:32:00,-28,1
2313,2017-12-20 05:33:00,-27,1
2314,2017-12-20 05:34:00,-26,1
2315,2017-12-20 05:35:00,-25,1
2316,2017-12-20 05:36:00,-24,1
2317,2017-12-20 05:37:00,-23,1
2318,2017-12-20 05:38:00,-22,1
2319,2017-12-20 05:39:00,-21,1
2320,2017-12-20 05:40:00,-20,1
2321,2017-12-20 05:41:00,-19,1
2322,2017-12-20 05:42:00,-18,1
2323,2017-12-20 05:43:00,-17,1
2324,2017-12-20 05:44:00,-16,1
2325,2017-12-20 05:45:00,-15,1
2326,2017-12-20 05:46:00,-14,1
2327,2017-12-20 05:47:00,-13,1
2328,2017-12-20 05:48:00,-12,1
2329,2017-12-20 05:49:00,-11,1
2330,2017-12-20 05:50:00,-10,1
2331,2017-12-20 05:51:00,-9,1
2332,2017-12-20 05:52:00,-8,1
2333,2017-12-20 05:53:00,-7,1
2334,2017-12-20 05:54:00,-6,1
2335,2017-12-20 05:55:00,-5,1
2336,2017-12-20 05:56:00,-4,1
2337,2017-12-20 05:57:00,-3,1
2338,2017-12-20 05:58:00,-2,1
2339,2017-12-20 05:59:00,-1,1
2340,2017-12-20 06:00:00,0,0
2341,2017-12-20 06:01:00,1,0
2342,2017-12-20 06:02:00,2,0
2343,2017-12-20 06:03:00,3,0
2344,2017-12-20 06:04:00,4,0
2345,2017-12-20 06:05:00,5,0
2346,2017-12-20 06:06:00,6,0
2347,2017-12-20 06:07:00,7,0
2348,2017-12-20 06:08:00,8,0
2349,2017-12-20 06:09:00,9,0
2350,2017-12-20 06:10:00,10,0
2351,2017-12-20 06:11:00,11,0
2352,2017-12-20 06:12:00,12,0
2353,2017-12-20 06:13:00,13,0
2354,2017-12-20 06:14:00,14,0
2355,2017-12-20 06:15:00,15,0
2356,2017-12-20 06:16:00,16,0
2357,2017-12-20 06:17:00,17,0
2358,2017-12-20 06:18:00,18,0
2359,2017-12-20 06:19:00,19,0
2360,2017-12-20 06:20:00,20,0
2361,2017-12-20 06:21:00,21,0
2362,2017-12-20 06:22:00,22,0
2363,2017-12-20 06:23:00,23,0
2364,2017-12-20 06:24:00,24,0
2365,2017-12-20 06:25:00,25,0
2366,2017-12-20 06:26:00,26,0
2367,2017-12-20 06:27:00,27,0
2368,2017-12-20 06:28:00,28,0
2369,2017-12-20 06:29:00,29,0
2370,2017-12-20 06:30:00,30,0
2371,2017-12-20 06:31:00,31,0
2372,2017-12-20 06:32:00,32,0
2373,2017-12-20 06:33:00,33,0
2374,2017-12-20 06:34:00,34,0
2375,2017-12-20 06:35:00,35,0
2376,2017-12-20 06:36:00,36,0
2377,2017-12-20 06:37:00,37,0
2378,2017-12-20 06:38:00,38,0
2379,2017-12-20 06:39:00,39,0
2380,2017-12-20 06:40:00,40,0
2381,2017-12-20 06:41:00,41,0
2382,2017-12-20 06:42:00,42,0
2383,2017-12-20 06:43:00,43,0
2384,2017-12-20 06:44:00,44,0
2385,2017-12-20 06:45:00,45,0
2386,2017-12-20 06:46:00,46,0
2387,2017-12-20 06:47:00,47,0
2388,2017-12-20 06:48:00,48,0
2389,2017-12-20 06:49:00,49,0
2390,2017-12-20 06:50:00,50,0
2391,2017-12-20 06:51:00,51,0
2392,2017-12-20 06:52:00,52,0
2393,2017-12-20 06:53:00,53,0
2394,2017-12-20 06:54:00,54,0
2395,2017-12-20 06:55:00,55,0
2396,2017-12-20 06:56:00,56,0
2397,2017-12-20 06:57:00,57,0
2398,2017-12-20 06:58:00,58,0
2399,2017-12-20 06:59:00,59,0
2400,2017-12-21 05:00:00,-60,1
2401,2017-12-21 05:01:00,-59,1
2402,2017-12-21 05:02:00,-58,1
2403,2017-12-21 05:03:00,-57,1
2404,2017-12-21 05:04:00,-56,1
2405,2017-12-21 05:05:00,-55,1
2406,2017-12-21 05:06:00,-54,1
2407,2017-12-21 05:07:00,-53,1
2408,2017-12-21 05:08:00,-52,1
2409,2017-12-21 05:09:00,-51,1
2410,2017-12-21 05:10:00,-50,1
2411,2017-12-21 05:11:00,-49,1
2412,2017-12-21 05:12:00,-48,1
2413,2017-12-21 05:13:00,-47,1
2414,2017-12-21 05:14:00,-46,1
2415,2017-12-21 05:15:00,-45,1
2416,2017-12-21 05:16:00,-44,1
2417,2017-12-21 05:17:00,-43,1
2418,2017-12-21 05:18:00,-42,1
2419,2017-12-21 05:19:00,-41,1
2420,2017-12-21 05:20:00,-40,1
2421,2017-12-21 05:21:00,-39,1
2422,2017-12-21 05:22:00,-38,1
2423,2017-12-21 05:23:00,-37,1
2424,2017-12-21 05:24:00,-36,1
2425,2017-12-21 05:25:00,-35,1
2426,2017-12-21 05:26:00,-34,1
2427,2017-12-21 05:27:00,-33,1
2428,2017-12-21 05:28:00,-32,1
2429,2017-12-21 05:29:00,-31,1
2430,2017-12-21 05:30:00,-30,1
2431,2017-12-21 05:31:00,-29,1
2432,2017-12-21 05:32:00,-28,1
2433,2017-12-21 05:33:00,-27,1
2434,2017-12-21 05:34:00,-26,1
2435,2017-12-21 05:35:00,-25,1
2436,2017-12-21 05:36:00,-24,1
2437,2017-12-21 05:37:00,-23,1
2438,2017-12-21 05:38:00,-22,1
2439,2017-12-21 05:39:00,-21,1
2440,2017-12-21 05:40:00,-20,1
2441,2017-12-21 05:41:00,-19,1
2442,2017-12-21 05:42:00,-18,1
2443,2017-12-21 05:43:00,-17,1
2444,2017-12-21 05:44:00,-16,1
2445,2017-12-21 05:45:00,-15,1
2446,2017-12-21 05:46:00,-14,1
2447,2017-12-21 05:47:00,-13,1
2448,2017-12-21 05:48:00,-12,1
2449,2017-12-21 05:49:00,-11,1
2450,2017-12-21 05:50:00,-10,1
2451,2017-12-21 05:51:00,-9,1
2452,2017-12-21 05:52:00,-8,1
2453,2017-12-21 05:53:00,-7,1
2454,2017-12-21 05:54:00,-6,1
2455,2017-12-21 05:55:00,-5,1
2456,2017-12-21 05:56:00,-4,1
2457,2017-12-21 05:57:00,-3,1
2458,2017-12-21 05:58:00,-2,1
2459,2017-12-21 05:59:00,-1,1
2460,2017-12-21 06:00:00,0,1
2461,2017-12-21 06:01:00,1,0
2462,2017-12-21 06:02:00,2,0
2463,2017-12-21 06:03:00,3,0
2464,2017-12-21 06:04:00,4,0
2465,2017-12-21 06:05:00,5,0
2466,2017-12-21 06:06:00,6,0
2467,2017-12-21 06:07:00,7,0
2468,2017-12-21 06:08:00,8,0
2469,2017-12-21 06:09:00,9,0
2470,2017-12-21 06:10:00,10,0
2471,2017-12-21 06:11:00,11,0
2472,2017-12-21 06:12:00,12,0
2473,2017-12-21 06:13:00,13,0
2474,2017-12-21 06:14:00,14,0
2475,2017-12-21 06:15:00,15,0
2476,2017-12-21 06:16:00,16,0
2477,2017-12-21 06:17:00,17,0
2478,2017-12-21 06:18:00,18,0
2479,2017-12-21 06:19:00,19,0
2480,2017-12-21 06:20:00,20,0
2481,2017-12-21 06:21:00,21,0
2482,2017-12-21 06:22:00,22,0
2483,2017-12-21 06:23:00,23,0
2484,2017-12-21 06:24:00,24,0
2485,2017-12-21 06:25:00,25,0
2486,2017-12-21 06:26:00,26,0
2487,2017-12-21 06:27:00,27,0
2488,2017-12-21 06:28:00,28,0
2489,2017-12-21 06:29:00,29,0
2490,2017-12-21 06:30:00,30,0
2491,2017-12-21 06:31:00,31,0
2492,2017-12-21 06:32:00,32,0
2493,2017-12-21 06:33:00,33,0
2494,2017-12-21 06:34:00,34,0
2495,2017-12-21 06:35:00,35,0
2496,2017-12-21 06:36:00,36,0
2497,2017-12-21 06:37:00,37,0
2498,2017-12-21 06:38:00,38,0
2499,2017-12-21 06:39:00,39,0
2500,2017-12-21 06:40:00,40,0
2501,2017-12-21 06:41:00,41,0
2502,2017-12-21 06:42:00,42,0
2503,2017-12-21 06:43:00,43,0
2504,2017-12-21 06:44:00,44,0
2505,2017-12-21 06:45:00,45,0
2506,2017-12-21 06:46:00,46,0
2507,2017-12-21 06:47:00,47,0
2508,2017-12-21 06:48:00,48,0
2509,2017-12-21 06:49:00,49,0
2510,2017-12-21 06:50:00,50,0
2511,2017-12-21 06:51:00,51,0
2512,2017-12-21 06:52:00,52,0
2513,2017-12-21 06:53:00,53,0
2514,2017-12-21 06:54:00,54,0
2515,2017-12-21 06:55:00,55,0
2516,2017-12-21 06:56:00,56,0
2517,2017-12-21 06:57:00,57,0
2518,2017-12-21 06:58:00,58,0
2519,2017-12-21 06:59:00,59,0
2520,2017-12-22 05:00:00,-60,1
2521,2017-12-22 05:01:00,-59,1
2522,2017-12-22 05:02:00,-58,1
2523,2017-12-22 05:03:00,-57,1
2524,2017-12-22 05:04:00,-56,1
2525,2017-12-22 05:05:00,-55,1
2526,2017-12-22 05:06:00,-54,1
2527,2017-12-22 05:07:00,-53,1
2528,2017-12-22 05:08:00,-52,1
2529,2017-12-22 05:09:00,-51,1
2530,2017-12-22 05:10:00,-50,1
2531,2017-12-22 05:11:00,-49,1
2532,2017-12-22 05:12:00,-48,1
2533,2017-12-22 05:13:00,-47,1
2534,2017-12-22 05:14:00,-46,1
2535,2017-12-22 05:15:00,-45,1
2536,2017-12-22 05:16:00,-44,1
2537,2017-12-22 05:17:00,-43,1
2538,2017-12-22 05:18:00,-42,1
2539,2017-12-22 05:19:00,-41,1
2540,2017-12-22 05:20:00,-40,1
2541,2017-12-22 05:21:00,-39,1
2542,2017-12-22 05:22:00,-38,1
2543,2017-12-22 05:23:00,-37,1
2544,2017-12-22 05:24:00,-36,1
2545,2017-12-22 05:25:00,-35,1
2546,2017-12-22 05:26:00,-34,1
2547,2017-12-22 05:27:00,-33,1
2548,2017-12-22 05:28:00,-32,1
2549,2017-12-22 05:29:00,-31,1
2550,2017-12-22 05:30:00,-30,1
2551,2017-12-22 05:31:00,-29,1
2552,2017-12-22 05:32:00,-28,1
2553,2017-12-22 05:33:00,-27,1
2554,2017-12-22 05:34:00,-26,1
2555,2017-12-22 05:35:00,-25,1
2556,2017-12-22 05:36:00,-24,1
2557,2017-12-22 05:37:00,-23,1
2558,2017-12-22 05:38:00,-22,1
2559,2017-12-22 05:39:00,-21,1
2560,2017-12-22 05:40:00,-20,1
2561,2017-12-22 05:41:00,-19,1
2562,2017-12-22 05:42:00,-18,1
2563,2017-12-22 05:43:00,-17,1
2564,2017-12-22 05:44:00,-16,1
2565,2017-12-22 05:45:00,-15,1
2566,2017-12-22 05:46:00,-14,1
2567,2017-12-22 05:47:00,-13,1
2568,2017-12-22 05:48:00,-12,1
2569,2017-12-22 05:49:00,-11,1
2570,2017-12-22 05:50:00,-10,1
2571,2017-12-22 05:51:00,-9,1
2572,2017-12-22 05:52:00,-8,1
2573,2017-12-22 05:53:00,-7,1
2574,2017-12-22 05:54:00,-6,1
2575,2017-12-22 05:55:00,-5,1
2576,2017-12-22 05:56:00,-4,1
2577,2017-12-22 05:57:00,-3,1
2578,2017-12-22 05:58:00,-2,1
2579,2017-12-22 05:59:00,-1,1
2580,2017-12-22 06:00:00,0,0
2581,2017-12-22 06:01:00,1,0
2582,2017-12-22 06:02:00,2,0
2583,2017-12-22 06:03:00,3,0
2584,2017-12-22 06:04:00,4,0
2585,2017-12-22 06:05:00,5,0
2586,2017-12-22 06:06:00,6,0
2587,2017-12-22 06:07:00,7,0
2588,2017-12-22 06:08:00,8,0
2589,2017-12-22 06:09:00,9,0
2590,2017-12-22 06:10:00,10,0
2591,2017-12-22 06:11:00,11,0
2592,2017-12-22 06:12:00,12,0
2593,2017-12-22 06:13:00,13,0
2594,2017-12-22 06:14:00,14,0
2595,2017-12-22 06:15:00,15,0
2596,2017-12-22 06:16:00,16,0
2597,2017-12-22 06:17:00,17,0
2598,2017-12-22 06:18:00,18,0
2599,2017-12-22 06:19:00,19,0
2600,2017-12-22 06:20:00,20,0
2601,2017-12-22 06:21:00,21,0
2602,2017-12-22 06:22:00,22,0
2603,2017-12-22 06:23:00,23,0
2604,2017-12-22 06:24:00,24,0
2605,2017-12-22 06:25:00,25,0
2606,2017-12-22 06:26:00,26,0
2607,2017-12-22 06:27:00,27,0
2608,2017-12-22 06:28:00,28,0
2609,2017-12-22 06:29:00,29,0
2610,2017-12-22 06:30:00,30,0
2611,2017-12-22 06:31:00,31,0
2612,2017-12-22 06:32:00,32,0
2613,2017-12-22 06:33:00,33,0
2614,2017-12-22 06:34:00,34,0
2615,2017-12-22 06:35:00,35,0
2616,2017-12-22 06:36:00,36,0
2617,2017-12-22 06:37:00,37,0
2618,2017-12-22 06:38:00,38,0
2619,2017-12-22 06:39:00,39,0
2620,2017-12-22 06:40:00,40,0
2621,2017-12-22 06:41:00,41,0
2622,2017-12-22 06:42:00,42,0
2623,2017-12-22 06:43:00,43,0
2624,2017-12-22 06:44:00,44,0
2625,2017-12-22 06:45:00,45,0
2626,2017-12-22 06:46:00,46,0
2627,2017-12-22 06:47:00,47,0
2628,2017-12-22 06:48:00,48,0
2629,2017-12-22 06:49:00,49,0
